frame_index,stamp_sec,processing_ms,points_in,points_after_range,points_after_self_filter,points_used,cells_updated
174,112.1,3.506,13512,13029,12680,12680,234
175,112.2,3.116,13512,13027,12680,12680,232
176,112.3,3.203,13512,13021,12680,12680,231
177,112.4,3.061,13512,13018,12680,12680,230
178,112.5,2.832,13512,13023,12680,12680,230
179,112.6,3.003,13512,13028,12680,12680,234
180,112.7,3.754,13512,13021,12680,12680,231
181,112.8,2.877,13512,13027,12680,12680,232
182,112.9,3.097,13512,13027,12680,12680,232
183,113.0,3.01,13512,13024,12680,12680,231
184,113.1,3.2,13512,13025,12680,12680,230
185,113.2,3.238,13512,13024,12680,12680,232
186,113.3,3.344,13512,13019,12680,12680,234
187,113.4,3.245,13512,13022,12680,12680,232
188,113.5,3.553,13512,13020,12680,12680,233
189,113.6,3.923,13512,13032,12680,12680,233
190,113.7,3.23,13512,13028,12680,12680,231
191,113.8,3.338,13512,13023,12680,12680,233
192,113.9,3.327,13512,13028,12680,12680,229
193,114.0,3.058,13512,13028,12680,12680,230
194,114.1,3.07,13512,13026,12680,12680,234
195,114.2,3.21,13512,13025,12680,12680,234
196,114.3,2.982,13512,13030,12680,12680,233
197,114.4,3.313,13512,13033,12680,12680,234
198,114.5,2.95,13512,13023,12680,12680,234
199,114.6,2.948,13512,13022,12680,12680,234
200,114.7,2.916,13512,13028,12680,12680,232
201,114.8,3.392,13512,13019,12680,12680,232
202,114.9,3.024,13512,13031,12680,12680,234
203,115.0,3.122,13512,13027,12680,12680,232
204,115.1,3.003,13512,13020,12680,12680,231
205,115.2,3.122,13512,13026,12680,12680,232
206,115.3,3.179,13512,13019,12680,12680,232
207,115.4,3.239,13512,13023,12680,12680,232
208,115.5,2.911,13512,13019,12680,12680,233
209,115.6,3.005,13512,13021,12680,12680,233
210,115.7,2.932,13512,13030,12680,12680,231
211,115.8,2.998,13512,13023,12680,12680,232
212,115.9,3.593,13512,13024,12680,12680,233
213,116.0,3.02,13512,13023,12680,12680,232
214,116.1,2.956,13512,13026,12680,12680,231
215,116.2,3.345,13512,13024,12680,12680,232
216,116.3,3.131,13512,13020,12680,12680,234
217,116.4,3.067,13512,13028,12680,12680,232
218,116.5,3.065,13512,13027,12680,12680,230
219,116.6,3.146,13512,13026,12680,12680,231
220,116.7,3.892,13512,13026,12680,12680,230
221,116.8,2.764,13512,13022,12680,12680,232
222,116.9,2.865,13512,13023,12680,12680,232
223,117.0,3.592,13512,13023,12680,12680,235
224,117.1,2.99,13512,13027,12680,12680,232
225,117.2,3.614,13512,13027,12680,12680,232
226,117.3,3.126,13512,13029,12680,12680,232
227,117.4,3.084,13512,13021,12680,12680,232
228,117.5,3.174,13512,13027,12680,12680,229
229,117.6,2.941,13512,13020,12680,12680,233
230,117.7,3.146,13512,13020,12680,12680,231
231,117.8,2.82,13512,13023,12680,12680,229
232,117.9,3.477,13512,13020,12680,12680,234
233,118.0,3.435,13512,13025,12680,12680,234
234,118.1,2.892,13512,13022,12680,12680,230
235,118.2,3.021,13512,13023,12680,12680,233
236,118.3,3.137,13512,13025,12680,12680,233
237,118.4,2.798,13512,13022,12680,12680,231
238,118.5,2.89,13512,13022,12680,12680,233
239,118.6,2.879,13512,13029,12680,12680,232
240,118.7,3.173,13512,13025,12680,12680,231
241,118.8,3.582,13512,13028,12680,12680,231
242,118.9,2.901,13512,13024,12680,12680,233
243,119.0,3.376,13512,13021,12680,12680,233
244,119.1,3.175,13512,13030,12680,12680,229
245,119.2,3.203,13512,13021,12680,12680,231
246,119.3,3.269,13512,13023,12680,12680,231
247,119.4,3.368,13512,13025,12680,12680,231
248,119.5,3.768,13512,13019,12680,12680,230
249,119.6,3.307,13512,13016,12680,12680,232
250,119.7,3.837,13512,13026,12680,12680,234
251,119.8,2.841,13512,13027,12680,12680,232
252,119.9,3.569,13512,13029,12680,12680,233
253,120.0,2.785,13512,13028,12680,12680,234
254,120.1,3.723,13512,13031,12680,12680,232
255,120.2,3.832,13512,13026,12680,12680,233
256,120.3,3.525,13512,13022,12680,12680,232
257,120.4,3.032,13512,13025,12680,12680,232
258,120.5,3.645,13488,12996,12648,12648,230
259,120.6,3.354,13023,12199,11617,11617,180
260,120.7,3.219,12154,10215,10213,10213,245
261,120.8,1.67,8195,3407,3405,3405,413
