frame_index,stamp_sec,processing_ms,points_in,points_after_range,points_after_self_filter,points_used,cells_updated
276,47.9,5.664,36429,23800,23800,23800,2178
277,48.0,6.022,36115,23486,23486,23486,2249
278,48.1,5.873,35797,23167,23167,23167,2310
279,48.2,5.469,35491,22862,22862,22862,2387
280,48.3,5.795,35183,22554,22554,22554,2449
281,48.4,5.772,34901,22272,22272,22272,2541
282,48.5,5.669,34626,21996,21996,21996,2610
283,48.6,5.572,34361,21732,21732,21732,2660
284,48.7,6.428,34111,21482,21482,21482,2735
285,48.8,5.526,33878,21249,21249,21249,2798
286,48.9,5.539,33652,21023,21023,21023,2861
287,49.0,5.672,33434,20805,20805,20805,2916
288,49.1,5.433,33212,20583,20583,20583,2979
289,49.2,5.576,33005,20376,20376,20376,3046
290,49.3,5.476,32809,20180,20180,20180,3105
291,49.4,5.177,32614,19985,19985,19985,3145
292,49.5,5.18,32433,19804,19804,19804,3213
293,49.6,5.232,32251,19622,19622,19622,3257
294,49.7,5.278,32184,19555,19555,19555,3353
295,49.8,6.478,32616,19987,19987,19987,3758
296,49.9,5.665,32545,19916,19916,19916,3769
297,50.0,6.512,32484,19855,19855,19850,3758
298,50.1,5.54,32327,19698,19698,19698,3836
299,50.2,5.713,32157,19528,19528,19525,3955
300,50.3,5.393,31936,19307,19307,19307,4079
301,50.4,5.241,31721,19092,19092,19092,4109
302,50.5,5.452,31516,18887,18887,18886,4159
303,50.6,5.537,31318,18689,18689,18687,4245
304,50.7,5.398,31141,18512,18512,18512,4288
305,50.8,5.457,30777,18148,18148,18118,4162
306,50.9,4.783,29863,17234,17234,17168,3685
307,51.0,4.275,28513,15884,15884,15821,3109
308,51.1,4.147,26910,14281,14281,14221,2463
309,51.2,3.969,25142,12513,12513,12494,2003
310,51.3,4.529,25155,12526,12526,12526,2076
311,51.4,4.544,27320,14691,14691,14691,2861
312,51.5,5.556,28623,15994,15994,15994,3423
313,51.6,4.597,28013,15384,15384,15384,3260
314,51.7,4.455,27373,14744,14744,14744,3063
315,51.8,4.484,27770,15141,15141,15141,3185
316,51.9,4.54,28002,15373,15373,15373,3288
317,52.0,4.274,27955,15326,15326,15326,3299
318,52.1,4.339,27901,15272,15272,15272,3299
319,52.2,4.944,27297,14668,14668,14665,3136
320,52.3,4.059,26019,13390,13390,13390,2965
