frame_index,stamp_sec,processing_ms,points_in,points_after_range,points_after_self_filter,points_used,cells_updated
233,28.8,3.178,13512,13021,12680,12680,231
234,28.9,3.457,13512,13025,12680,12680,233
235,29.0,3.274,13512,13024,12680,12680,231
236,29.1,3.411,13512,13029,12680,12680,233
237,29.2,3.219,13512,13026,12680,12680,233
238,29.3,3.162,13512,13023,12680,12680,229
239,29.4,2.933,13512,13019,12680,12680,233
240,29.5,3.09,13512,13033,12680,12680,234
241,29.6,3.032,13512,13027,12680,12680,233
242,29.7,2.989,13512,13021,12680,12680,231
243,29.8,3.158,13512,13022,12680,12680,233
244,29.9,3.138,13512,13019,12680,12680,232
245,30.0,2.717,13512,13021,12680,12680,232
246,30.1,3.466,13512,13018,12680,12680,232
247,30.2,3.004,13512,13027,12680,12680,231
248,30.3,3.344,13512,13027,12680,12680,231
249,30.4,3.053,13512,13024,12680,12680,232
250,30.5,3.394,13512,13022,12680,12680,233
251,30.6,3.088,13512,13025,12680,12680,227
252,30.7,3.054,13512,13028,12680,12680,233
253,30.8,3.299,13512,13024,12680,12680,230
254,30.9,3.091,13512,13027,12680,12680,231
255,31.0,3.29,13512,13024,12680,12680,232
256,31.1,3.279,13512,13028,12680,12680,231
257,31.2,3.086,13512,13019,12680,12680,232
258,31.3,3.291,13512,13031,12680,12680,233
259,31.4,2.917,13512,13027,12680,12680,232
260,31.5,2.915,13512,13017,12680,12680,229
261,31.6,3.338,13512,13025,12680,12680,235
262,31.7,2.867,13512,13023,12680,12680,231
263,31.8,2.879,13512,13025,12680,12680,234
264,31.9,3.718,13512,13026,12680,12680,234
265,32.0,2.899,13512,13024,12680,12680,232
266,32.1,2.942,13512,13033,12680,12680,232
267,32.2,2.841,13512,13028,12680,12680,230
268,32.3,2.913,13512,13020,12680,12680,231
269,32.4,2.924,13512,13024,12680,12680,234
270,32.5,3.116,13512,13019,12680,12680,232
271,32.6,2.913,13512,13019,12680,12680,231
272,32.7,2.84,13512,13030,12680,12680,233
273,32.8,2.793,13512,13025,12680,12680,234
274,32.9,3.475,13512,13015,12680,12680,230
275,33.0,2.806,13512,13028,12680,12680,231
276,33.1,2.787,13512,13018,12680,12680,232
277,33.2,2.767,13512,13023,12680,12680,236
278,33.3,3.94,13512,13020,12680,12680,231
279,33.4,2.793,13512,13020,12680,12680,230
280,33.5,2.892,13512,13031,12680,12680,230
281,33.6,2.793,13512,13025,12680,12680,233
282,33.7,2.794,13512,13025,12680,12680,232
283,33.8,2.804,13512,13019,12680,12680,234
284,33.9,3.195,13512,13023,12680,12680,233
285,34.0,2.847,13512,13018,12680,12680,233
286,34.1,2.843,13512,13022,12680,12680,233
287,34.2,2.719,13512,13022,12680,12680,232
288,34.3,2.85,13512,13023,12680,12680,232
289,34.4,2.874,13512,13020,12680,12680,232
290,34.5,2.826,13512,13020,12680,12680,231
291,34.6,2.883,13512,13021,12680,12680,230
292,34.7,2.832,13512,13023,12680,12680,232
293,34.8,3.332,13512,13023,12680,12680,232
294,34.9,2.81,13512,13026,12680,12680,230
295,35.0,3.267,13512,13023,12680,12680,234
296,35.1,2.79,13512,13019,12680,12680,232
297,35.2,3.211,13512,13025,12680,12680,231
298,35.3,2.905,13512,13020,12680,12680,232
299,35.4,2.914,13512,13027,12680,12680,232
300,35.5,2.945,13512,13020,12680,12680,232
301,35.6,2.847,13512,13030,12680,12680,232
302,35.7,2.801,13512,13016,12680,12680,231
303,35.8,2.906,13512,13022,12680,12680,231
304,35.9,2.853,13512,13024,12680,12680,232
305,36.0,2.775,13512,13023,12680,12680,229
306,36.1,2.804,13512,13023,12680,12680,234
307,36.2,4.122,13512,13026,12680,12680,233
308,36.3,2.861,13512,13024,12680,12680,232
309,36.4,2.869,13512,13022,12680,12680,235
310,36.5,2.789,13512,13023,12680,12680,232
311,36.6,2.877,13512,13018,12680,12680,234
312,36.7,2.733,13512,13020,12680,12680,231
313,36.8,2.872,13512,13021,12680,12680,231
314,36.9,2.857,13512,13027,12680,12680,232
315,37.0,2.797,13512,13021,12680,12680,232
316,37.1,2.833,13512,13028,12680,12680,233
317,37.2,2.78,13512,13022,12680,12680,234
318,37.3,3.519,13512,13026,12680,12680,231
319,37.4,2.75,13512,13023,12680,12680,232
320,37.5,3.501,13512,13021,12680,12680,231
321,37.6,2.79,13512,13025,12680,12680,230
322,37.7,2.76,13512,13023,12680,12680,229
323,37.8,2.807,13512,13027,12680,12680,232
324,37.9,2.839,13512,13018,12680,12680,231
325,38.0,2.802,13512,13022,12680,12680,231
326,38.1,2.778,13512,13016,12680,12680,232
327,38.2,2.748,13512,13030,12680,12680,229
328,38.3,2.827,13512,13025,12680,12680,229
329,38.4,2.739,13512,13020,12680,12680,232
330,38.5,2.801,13512,13025,12680,12680,231
331,38.6,2.979,13512,13022,12680,12680,234
332,38.7,2.856,13512,13024,12680,12680,232
333,38.8,2.806,13512,13023,12680,12680,233
334,38.9,2.851,13512,13026,12680,12680,233
335,39.0,3.107,13512,13022,12680,12680,233
336,39.1,2.791,13512,13021,12680,12680,235
337,39.2,2.744,13512,13025,12680,12680,235
338,39.3,2.862,13512,13023,12680,12680,231
339,39.4,2.96,13512,13022,12680,12680,231
340,39.5,2.887,13512,13026,12680,12680,232
341,39.6,2.742,13512,13027,12680,12680,232
342,39.7,2.801,13512,13024,12680,12680,232
343,39.8,2.817,13512,13027,12680,12680,227
344,39.9,2.862,13512,13024,12680,12680,231
345,40.0,3.027,13512,13024,12680,12680,232
346,40.1,2.811,13512,13032,12680,12680,232
347,40.2,2.811,13512,13018,12680,12680,231
348,40.3,2.826,13512,13027,12680,12680,231
349,40.4,2.821,13512,13021,12680,12680,229
350,40.5,3.535,13512,13030,12680,12680,232
351,40.6,3.164,13512,13026,12680,12680,232
