row,col,x_m,y_m,height_mean_m,height_std_m,height_min_m,height_max_m,sample_count
25,244,45.3125,-40.234375,3.014956,0.646465,2.36849,3.661421,2
25,245,45.703125,-40.234375,2.63287,1.071165,1.148395,3.63653,3
25,247,46.484375,-40.234375,2.222226,0.112967,2.109259,2.335194,2
25,248,46.875,-40.234375,0.39606,1.720968,-1.421292,2.706707,3
25,249,47.265625,-40.234375,1.642745,0.701029,0.630244,2.404248,4
25,250,47.65625,-40.234375,0.446949,0.0,0.446949,0.446949,1
25,251,48.046875,-40.234375,-1.92225,2.2905,-4.795105,0.7751,5
25,252,48.4375,-40.234375,4.053291,1.128013,2.188294,5.204763,4
25,253,48.828125,-40.234375,-2.180343,1.763091,-3.943434,-0.417252,2
25,254,49.21875,-40.234375,-1.526102,1.642439,-4.218192,0.14001,4
25,255,49.609375,-40.234375,1.54745,0.707693,0.550214,2.119439,3
25,256,50.0,-40.234375,-1.248023,2.884089,-3.967331,4.152124,6
26,0,-50.0,-39.84375,-2.001194,0.825461,-2.785591,-0.89182,5
26,1,-49.609375,-39.84375,-3.091927,0.997679,-4.089606,-2.094248,2
26,3,-48.828125,-39.84375,-4.901562,0.0,-4.901562,-4.901562,1
26,4,-48.4375,-39.84375,-3.663102,1.149634,-4.98065,-2.17938,3
26,7,-47.265625,-39.84375,-3.005511,0.878638,-4.875971,-2.227218,10
26,10,-46.09375,-39.84375,-3.063509,0.937097,-4.841996,-2.19394,12
26,13,-44.921875,-39.84375,-2.83609,1.00627,-4.815712,-0.674649,17
26,16,-43.75,-39.84375,-1.31656,2.189731,-4.953777,2.28619,13
26,17,-43.359375,-39.84375,-0.200695,0.13005,-0.330745,-0.070644,2
26,18,-42.96875,-39.84375,4.058483,0.0,4.058483,4.058483,1
26,19,-42.578125,-39.84375,-2.020509,1.991964,-4.638407,1.201039,11
26,20,-42.1875,-39.84375,2.227438,1.980363,-1.719067,3.879906,10
26,22,-41.40625,-39.84375,3.528487,1.954745,-1.756828,4.990451,15
26,24,-40.625,-39.84375,3.54461,1.739473,-1.989285,4.93755,18
26,25,-40.234375,-39.84375,2.014982,2.082655,-0.634433,3.960904,5
26,217,34.765625,-39.84375,2.92294,0.0,2.92294,2.92294,1
26,220,35.9375,-39.84375,2.668868,0.0,2.668868,2.668868,1
26,221,36.328125,-39.84375,2.44556,0.0,2.44556,2.44556,1
26,222,36.71875,-39.84375,3.540545,0.0,3.540545,3.540545,1
26,223,37.109375,-39.84375,3.863127,0.0,3.863127,3.863127,1
26,224,37.5,-39.84375,2.798833,0.115777,2.683056,2.91461,2
26,225,37.890625,-39.84375,3.25177,0.2492,3.002569,3.50097,2
26,227,38.671875,-39.84375,3.654805,0.0,3.654805,3.654805,1
26,228,39.0625,-39.84375,3.758037,0.0,3.758037,3.758037,1
26,230,39.84375,-39.84375,3.907518,0.0,3.907518,3.907518,1
26,231,40.234375,-39.84375,0.685034,0.0,0.685034,0.685034,1
26,232,40.625,-39.84375,0.449708,0.0,0.449708,0.449708,1
26,233,41.015625,-39.84375,2.344219,0.0,2.344219,2.344219,1
26,234,41.40625,-39.84375,5.71169,0.0,5.71169,5.71169,1
26,235,41.796875,-39.84375,5.446597,0.0,5.446597,5.446597,1
26,237,42.578125,-39.84375,3.115228,0.744101,2.1687,4.238269,4
26,238,42.96875,-39.84375,4.97692,0.248337,4.728583,5.225257,2
26,239,43.359375,-39.84375,3.167008,1.593061,0.412772,4.241932,4
26,241,44.140625,-39.84375,2.962095,0.888409,1.94026,3.96062,4
26,242,44.53125,-39.84375,3.177465,1.240254,1.495571,4.449421,3
26,243,44.921875,-39.84375,1.814227,1.255985,0.558242,3.070211,2
26,244,45.3125,-39.84375,3.946772,0.0,3.946772,3.946772,1
26,245,45.703125,-39.84375,3.228534,1.233282,1.489846,4.217052,3
26,246,46.09375,-39.84375,1.56524,1.071076,0.494164,2.636316,2
26,247,46.484375,-39.84375,2.380498,1.514954,-0.786896,4.036586,6
26,248,46.875,-39.84375,2.451551,1.67593,0.256303,4.818478,4
26,249,47.265625,-39.84375,0.686416,0.283309,0.403106,0.969725,2
26,250,47.65625,-39.84375,2.823843,0.472214,2.38419,3.478994,3
26,251,48.046875,-39.84375,1.988547,0.622856,1.358297,3.013302,4
26,252,48.4375,-39.84375,3.384422,1.058935,2.5245,4.876181,3
26,253,48.828125,-39.84375,0.371767,0.415053,-0.043286,0.786819,2
26,254,49.21875,-39.84375,2.938633,0.0,2.938633,2.938633,1
26,255,49.609375,-39.84375,1.780087,1.471546,-1.090173,3.284478,8
26,256,50.0,-39.84375,4.89853,0.0,4.89853,4.89853,1
27,0,-50.0,-39.453125,-3.844215,1.156153,-4.825754,-2.220984,3
27,1,-49.609375,-39.453125,-4.319149,0.567021,-4.886169,-3.752127,2
27,3,-48.828125,-39.453125,-4.564028,0.0,-4.564028,-4.564028,1
27,4,-48.4375,-39.453125,-4.196056,0.502293,-4.64431,-3.494699,3
27,7,-47.265625,-39.453125,-4.395159,0.415642,-4.961928,-3.754038,6
27,10,-46.09375,-39.453125,-4.258886,0.478887,-4.931623,-3.523376,7
27,13,-44.921875,-39.453125,-3.748296,1.01011,-4.902575,-1.866081,10
27,16,-43.75,-39.453125,-1.530053,2.104784,-4.662803,1.359094,16
27,19,-42.578125,-39.453125,-0.556709,1.868895,-3.990544,1.946831,15
27,20,-42.1875,-39.453125,2.464254,2.133842,-1.092987,4.200612,4
27,21,-41.796875,-39.453125,-1.322451,0.097434,-1.419885,-1.225017,2
27,22,-41.40625,-39.453125,0.861313,3.179753,-4.726555,4.662248,20
27,24,-40.625,-39.453125,2.824951,1.999934,-2.228226,5.05456,10
27,25,-40.234375,-39.453125,1.017387,2.799324,-1.999835,4.487763,5
27,220,35.9375,-39.453125,3.019024,0.0,3.019024,3.019024,1
27,222,36.71875,-39.453125,3.8491,0.0,3.8491,3.8491,1
27,223,37.109375,-39.453125,4.201723,0.0,4.201723,4.201723,1
27,224,37.5,-39.453125,3.238477,0.0,3.238477,3.238477,1
27,225,37.890625,-39.453125,3.841903,0.0,3.841903,3.841903,1
27,227,38.671875,-39.453125,3.987339,0.0,3.987339,3.987339,1
27,229,39.453125,-39.453125,2.369214,0.0,2.369214,2.369214,1
27,230,39.84375,-39.453125,4.222258,0.0,4.222258,4.222258,1
27,231,40.234375,-39.453125,1.022837,0.0,1.022837,1.022837,1
27,232,40.625,-39.453125,1.114412,0.0,1.114412,1.114412,1
27,234,41.40625,-39.453125,5.971418,0.0,5.971418,5.971418,1
27,235,41.796875,-39.453125,0.535825,0.0,0.535825,0.535825,1
27,236,42.1875,-39.453125,1.514358,1.099171,0.415187,2.613528,2
27,237,42.578125,-39.453125,2.984119,0.461467,2.522652,3.445586,2
27,238,42.96875,-39.453125,3.763998,2.111575,0.791545,5.49825,3
27,240,43.75,-39.453125,1.574459,0.894077,0.680382,2.468537,2
27,241,44.140625,-39.453125,3.712187,1.001542,2.504276,5.020436,4
27,242,44.53125,-39.453125,4.246995,0.360441,3.868132,4.731763,3
27,243,44.921875,-39.453125,3.305752,0.0,3.305752,3.305752,1
27,244,45.3125,-39.453125,4.138168,0.731748,2.709696,4.722866,5
27,245,45.703125,-39.453125,1.913653,0.113631,1.800021,2.027284,2
27,246,46.09375,-39.453125,2.848968,1.02538,0.870694,3.680298,5
27,247,46.484375,-39.453125,1.288327,2.096466,-1.031136,4.047377,3
27,248,46.875,-39.453125,2.591689,1.089058,0.602979,3.76141,6
27,249,47.265625,-39.453125,2.053118,1.170806,0.882312,3.223924,2
27,250,47.65625,-39.453125,2.530546,0.302683,2.188292,2.924321,3
27,251,48.046875,-39.453125,2.836073,2.375257,-0.966414,5.584103,4
27,252,48.4375,-39.453125,2.767447,2.125942,0.031636,5.215145,3
27,253,48.828125,-39.453125,0.302525,0.0,0.302525,0.302525,1
27,254,49.21875,-39.453125,1.891226,1.005454,0.429743,2.908614,4
27,255,49.609375,-39.453125,2.22353,1.346924,0.326552,3.321725,3
27,256,50.0,-39.453125,4.654126,0.0,4.654126,4.654126,1
28,1,-49.609375,-39.0625,-4.098986,0.506097,-4.55557,-3.393358,3
28,7,-47.265625,-39.0625,-4.89512,0.0,-4.89512,-4.89512,1
28,10,-46.09375,-39.0625,-4.528667,0.366909,-4.895577,-4.161758,2
28,13,-44.921875,-39.0625,-4.111829,0.68791,-4.955056,-2.977807,8
28,16,-43.75,-39.0625,-2.415706,1.244753,-4.596327,-0.471717,7
28,18,-42.96875,-39.0625,1.022792,0.0,1.022792,1.022792,1
28,19,-42.578125,-39.0625,-1.134858,2.069218,-4.935916,2.210326,16
28,20,-42.1875,-39.0625,-0.758505,0.0,-0.758505,-0.758505,1
28,21,-41.796875,-39.0625,-0.788284,0.12838,-0.916664,-0.659904,2
28,22,-41.40625,-39.0625,-0.343109,2.4572,-4.86532,4.337233,14
28,24,-40.625,-39.0625,2.50922,2.195786,-1.833263,4.269313,10
28,25,-40.234375,-39.0625,-0.281905,2.200752,-3.337903,4.748706,8
28,217,34.765625,-39.0625,3.271075,0.0,3.271075,3.271075,1
28,220,35.9375,-39.0625,3.331092,0.0,3.331092,3.331092,1
28,223,37.109375,-39.0625,3.55472,0.0,3.55472,3.55472,1
28,225,37.890625,-39.0625,4.161398,0.0,4.161398,4.161398,1
28,227,38.671875,-39.0625,4.297976,0.0,4.297976,4.297976,1
28,229,39.453125,-39.0625,2.806641,0.11471,2.691931,2.921351,2
28,232,40.625,-39.0625,2.699327,0.0,2.699327,2.699327,1
28,236,42.1875,-39.0625,2.963154,0.1177,2.845453,3.080854,2
28,237,42.578125,-39.0625,4.598751,0.0,4.598751,4.598751,1
28,238,42.96875,-39.0625,2.756959,2.131633,1.135446,5.768581,3
28,240,43.75,-39.0625,3.05718,0.237563,2.819617,3.294744,2
28,241,44.140625,-39.0625,4.629879,0.97246,2.786531,5.525229,5
28,242,44.53125,-39.0625,4.521345,0.110528,4.410817,4.631872,2
28,243,44.921875,-39.0625,3.74183,0.12136,3.62047,3.863191,2
28,244,45.3125,-39.0625,3.259371,1.132455,2.318818,4.852235,3
28,245,45.703125,-39.0625,2.209903,1.243942,1.213072,3.963641,3
28,246,46.09375,-39.0625,3.814791,0.330136,3.484655,4.144928,2
28,247,46.484375,-39.0625,1.948407,2.377795,-0.429388,4.326201,2
28,248,46.875,-39.0625,2.588816,0.0,2.588816,2.588816,1
28,249,47.265625,-39.0625,3.533271,0.0,3.533271,3.533271,1
28,250,47.65625,-39.0625,3.011507,0.240288,2.771219,3.251794,2
28,251,48.046875,-39.0625,3.800159,0.153985,3.646174,3.954144,2
28,252,48.4375,-39.0625,1.022906,0.114723,0.908183,1.137629,2
28,253,48.828125,-39.0625,0.880161,0.272532,0.607629,1.152692,2
28,254,49.21875,-39.0625,1.206168,0.933853,-0.680491,2.297096,7
28,255,49.609375,-39.0625,4.170708,0.750794,3.634308,5.232471,3
29,0,-50.0,-38.671875,-4.483218,0.370996,-4.854214,-4.112222,2
29,1,-49.609375,-38.671875,-3.9745,0.0,-3.9745,-3.9745,1
29,13,-44.921875,-38.671875,-4.231627,0.404324,-4.635952,-3.827304,2
29,16,-43.75,-38.671875,-3.68595,0.977661,-4.803533,-1.780484,9
29,18,-42.96875,-38.671875,1.050152,0.228322,0.82183,1.278474,2
29,19,-42.578125,-38.671875,-2.54205,1.340434,-4.638089,-0.52021,9
29,20,-42.1875,-38.671875,-0.427905,0.0,-0.427905,-0.427905,1
29,21,-41.796875,-38.671875,-0.164704,0.183462,-0.398559,0.049543,3
29,22,-41.40625,-38.671875,-0.926916,1.971981,-4.228615,1.694119,11
29,24,-40.625,-38.671875,-0.334116,1.964406,-1.493441,4.448742,7
29,25,-40.234375,-38.671875,-1.738094,2.096617,-4.668984,1.270303,14
29,221,36.328125,-38.671875,4.180683,0.0,4.180683,4.180683,1
29,225,37.890625,-38.671875,4.463172,0.0,4.463172,4.463172,1
29,229,39.453125,-38.671875,3.266819,0.0,3.266819,3.266819,1
29,231,40.234375,-38.671875,-0.184943,1.110836,-1.044311,1.383623,3
29,232,40.625,-38.671875,2.620855,0.73975,1.58284,3.252732,3
29,235,41.796875,-38.671875,1.027684,0.113465,0.914219,1.14115,2
29,236,42.1875,-38.671875,0.914339,0.115689,0.79865,1.030028,2
29,237,42.578125,-38.671875,6.071167,0.0,6.071167,6.071167,1
29,239,43.359375,-38.671875,1.159244,0.118299,1.040946,1.277543,2
29,240,43.75,-38.671875,3.487768,0.25953,3.147603,3.856846,4
29,241,44.140625,-38.671875,5.836072,0.0,5.836072,5.836072,1
29,242,44.53125,-38.671875,4.196815,0.0,4.196815,4.196815,1
29,244,45.3125,-38.671875,2.904511,0.0,2.904511,2.904511,1
29,245,45.703125,-38.671875,4.244011,0.0,4.244011,4.244011,1
29,246,46.09375,-38.671875,4.180229,0.268059,3.912169,4.448288,2
29,247,46.484375,-38.671875,2.175713,1.749017,-0.068466,4.595147,4
29,249,47.265625,-38.671875,2.950891,1.220668,1.254203,4.074888,3
29,250,47.65625,-38.671875,3.047214,0.0,3.047214,3.047214,1
29,251,48.046875,-38.671875,1.90247,2.062204,-0.547516,4.164804,6
29,252,48.4375,-38.671875,1.54246,0.120242,1.427283,1.70839,3
29,253,48.828125,-38.671875,2.737599,0.144847,2.592752,2.882447,2
29,254,49.21875,-38.671875,2.640078,1.814601,-0.307781,4.225382,7
29,255,49.609375,-38.671875,3.129698,2.421546,0.708152,5.551244,2
29,256,50.0,-38.671875,0.576495,0.145026,0.431469,0.721522,2
30,16,-43.75,-38.28125,-3.88599,0.736934,-4.902946,-2.480684,7
30,19,-42.578125,-38.28125,-2.628925,1.146449,-4.940984,-0.723688,12
30,21,-41.796875,-38.28125,0.554007,0.207185,0.301226,0.808714,3
30,22,-41.40625,-38.28125,-1.133223,2.040836,-3.893401,2.175877,15
30,24,-40.625,-38.28125,-0.215585,0.296863,-0.542598,0.175931,3
30,25,-40.234375,-38.28125,-1.242972,1.895811,-4.097693,1.535319,9
30,217,34.765625,-38.28125,3.702882,0.0,3.702882,3.702882,1
30,220,35.9375,-38.28125,3.791245,0.14601,3.645235,3.937254,2
30,226,38.28125,-38.28125,4.621791,0.0,4.621791,4.621791,1
30,231,40.234375,-38.28125,-1.076117,0.0,-1.076117,-1.076117,1
30,232,40.625,-38.28125,3.559951,0.0,3.559951,3.559951,1
30,234,41.40625,-38.28125,1.483501,0.0,1.483501,1.483501,1
30,236,42.1875,-38.28125,2.396952,1.031811,1.36514,3.428763,2
30,237,42.578125,-38.28125,6.362051,0.0,6.362051,6.362051,1
30,239,43.359375,-38.28125,2.657171,1.04478,1.612391,3.701951,2
30,240,43.75,-38.28125,4.489414,0.341025,4.146764,4.954662,3
30,244,45.3125,-38.28125,3.310353,0.094072,3.21628,3.404425,2
30,245,45.703125,-38.28125,3.197717,1.354815,1.842901,4.552532,2
30,246,46.09375,-38.28125,4.755636,0.0,4.755636,4.755636,1
30,247,46.484375,-38.28125,3.239974,0.0,3.239974,3.239974,1
30,249,47.265625,-38.28125,2.431935,1.006814,1.60373,3.849068,3
30,250,47.65625,-38.28125,2.944107,2.047274,0.050987,4.487579,3
30,251,48.046875,-38.28125,3.2084,2.393367,0.815034,5.601767,2
30,254,49.21875,-38.28125,2.410582,2.133325,0.277257,4.543907,2
30,255,49.609375,-38.28125,2.821103,2.161701,1.059692,5.865717,3
30,256,50.0,-38.28125,1.167914,0.144749,1.023164,1.312663,2
31,16,-43.75,-37.890625,-4.63244,0.233279,-4.865718,-4.399161,2
31,19,-42.578125,-37.890625,-4.090826,0.639179,-4.724332,-2.979535,7
31,22,-41.40625,-37.890625,-3.098794,1.241523,-4.992371,-1.002966,11
31,24,-40.625,-37.890625,0.212565,0.229156,-0.016591,0.441722,2
31,25,-40.234375,-37.890625,-1.91438,1.567111,-3.781847,0.500959,11
31,225,37.890625,-37.890625,2.936999,0.732151,2.204848,3.669149,2
31,227,38.671875,-37.890625,2.092941,0.0,2.092941,2.092941,1
31,229,39.453125,-37.890625,3.627404,0.0,3.627404,3.627404,1
31,231,40.234375,-37.890625,1.859662,0.0,1.859662,1.859662,1
31,234,41.40625,-37.890625,1.801459,0.0,1.801459,1.801459,1
31,235,41.796875,-37.890625,4.533606,0.0,4.533606,4.533606,1
31,236,42.1875,-37.890625,2.737471,1.029991,1.70748,3.767461,2
31,239,43.359375,-37.890625,3.5283,1.167835,1.92378,4.669522,3
31,240,43.75,-37.890625,5.690284,0.442969,5.247315,6.133254,2
31,242,44.53125,-37.890625,4.537471,0.0,4.537471,4.537471,1
31,243,44.921875,-37.890625,3.725952,0.0,3.725952,3.725952,1
31,244,45.3125,-37.890625,5.088314,0.0,5.088314,5.088314,1
31,245,45.703125,-37.890625,4.86551,0.0,4.86551,4.86551,1
31,247,46.484375,-37.890625,3.78144,0.0,3.78144,3.78144,1
31,248,46.875,-37.890625,3.287021,1.1141,2.172921,4.401121,2
31,250,47.65625,-37.890625,4.392463,2.376028,0.397133,6.29375,4
31,251,48.046875,-37.890625,1.28325,0.11861,1.16464,1.40186,2
31,253,48.828125,-37.890625,4.009097,0.809224,3.199873,4.81832,2
31,254,49.21875,-37.890625,3.272703,1.664135,0.60474,5.13786,8
31,255,49.609375,-37.890625,4.011721,2.154316,1.857405,6.166037,2
31,256,50.0,-37.890625,1.986707,0.0,1.986707,1.986707,1
32,19,-42.578125,-37.5,-4.014718,0.416819,-4.877999,-3.61446,6
32,22,-41.40625,-37.5,-3.249506,1.140126,-4.966637,-1.668694,11
32,24,-40.625,-37.5,0.752474,0.0,0.752474,0.752474,1
32,25,-40.234375,-37.5,-2.921484,1.508477,-4.856097,0.30559,10
32,222,36.71875,-37.5,3.699894,0.0,3.699894,3.699894,1
32,227,38.671875,-37.5,1.866385,0.0,1.866385,1.866385,1
32,228,39.0625,-37.5,3.962362,0.0,3.962362,3.962362,1
32,229,39.453125,-37.5,3.853325,0.0,3.853325,3.853325,1
32,231,40.234375,-37.5,-3.117927,0.0,-3.117927,-3.117927,1
32,232,40.625,-37.5,3.833196,0.0,3.833196,3.833196,1
32,234,41.40625,-37.5,2.387003,0.217246,2.109221,2.639568,3
32,235,41.796875,-37.5,2.036139,0.0,2.036139,2.036139,1
32,236,42.1875,-37.5,4.093979,0.0,4.093979,4.093979,1
32,239,43.359375,-37.5,4.592905,0.0,4.592905,4.592905,1
32,240,43.75,-37.5,6.438185,0.0,6.438185,6.438185,1
32,242,44.53125,-37.5,4.865347,0.0,4.865347,4.865347,1
32,243,44.921875,-37.5,1.735891,1.631376,0.467001,4.039023,3
32,244,45.3125,-37.5,5.389348,0.0,5.389348,5.389348,1
32,245,45.703125,-37.5,2.256936,0.0,2.256936,2.256936,1
32,246,46.09375,-37.5,3.068186,1.866481,0.45254,4.683294,3
32,247,46.484375,-37.5,3.557149,0.0,3.557149,3.557149,1
32,248,46.875,-37.5,3.584558,1.10672,2.477838,4.691278,2
32,250,47.65625,-37.5,2.171078,1.387827,0.726048,4.043815,3
32,251,48.046875,-37.5,5.949376,0.0,5.949376,5.949376,1
32,252,48.4375,-37.5,3.747301,0.0,3.747301,3.747301,1
32,253,48.828125,-37.5,4.220352,0.662299,3.517478,5.107919,3
32,254,49.21875,-37.5,2.874781,0.921567,1.953214,3.796348,2
32,255,49.609375,-37.5,2.183333,0.0,2.183333,2.183333,1
32,256,50.0,-37.5,3.819898,1.500873,2.29466,5.860862,3
33,19,-42.578125,-37.109375,-4.49834,0.100956,-4.599296,-4.397383,2
33,21,-41.796875,-37.109375,-4.457242,0.135152,-4.592394,-4.322091,2
33,22,-41.40625,-37.109375,-3.845458,0.662342,-4.687011,-2.963772,5
33,24,-40.625,-37.109375,-4.735467,0.0,-4.735467,-4.735467,1
33,25,-40.234375,-37.109375,-3.485966,0.991534,-4.841712,-2.273597,5
33,225,37.890625,-37.109375,3.98872,0.0,3.98872,3.98872,1
33,227,38.671875,-37.109375,2.471259,0.0,2.471259,2.471259,1
33,228,39.0625,-37.109375,3.310454,0.947797,2.362656,4.258251,2
33,230,39.84375,-37.109375,2.444046,0.0,2.444046,2.444046,1
33,231,40.234375,-37.109375,2.221235,0.0,2.221235,2.221235,1
33,232,40.625,-37.109375,2.857919,0.908408,2.10408,4.135728,3
33,235,41.796875,-37.109375,3.113452,0.913588,2.356834,4.398741,3
33,238,42.96875,-37.109375,4.902056,0.0,4.902056,4.902056,1
33,240,43.75,-37.109375,6.716495,0.0,6.716495,6.716495,1
33,241,44.140625,-37.109375,2.301919,0.0,2.301919,2.301919,1
33,243,44.921875,-37.109375,3.644161,1.268461,1.864428,4.728714,3
33,244,45.3125,-37.109375,5.665057,0.0,5.665057,5.665057,1
33,246,46.09375,-37.109375,4.676308,0.317761,4.358546,4.994069,2
33,247,46.484375,-37.109375,1.823905,0.0,1.823905,1.823905,1
33,248,46.875,-37.109375,3.886677,1.105205,2.781472,4.991882,2
33,249,47.265625,-37.109375,4.100186,1.992293,1.285613,5.619179,3
33,250,47.65625,-37.109375,3.718483,2.245492,1.051416,6.620279,4
33,252,48.4375,-37.109375,4.06751,0.0,4.06751,4.06751,1
33,253,48.828125,-37.109375,4.873466,0.517788,4.355679,5.391255,2
33,256,50.0,-37.109375,2.911817,0.695394,2.216423,3.60721,2
34,21,-41.796875,-36.71875,-3.804782,0.196098,-4.058419,-3.580841,3
34,22,-41.40625,-36.71875,-4.489962,0.358661,-4.848623,-4.131301,2
34,24,-40.625,-36.71875,-4.515719,0.313036,-4.92807,-4.170036,3
34,25,-40.234375,-36.71875,-3.732586,0.575555,-4.549387,-3.007367,5
34,224,37.5,-36.71875,2.499182,0.0,2.499182,2.499182,1
34,227,38.671875,-36.71875,2.78913,0.0,2.78913,2.78913,1
34,232,40.625,-36.71875,2.646981,0.0,2.646981,2.646981,1
34,235,41.796875,-36.71875,2.886957,0.0,2.886957,2.886957,1
34,241,44.140625,-36.71875,2.741899,0.11502,2.62688,2.856919,2
34,242,44.53125,-36.71875,3.921794,1.633368,1.108922,5.114909,4
34,244,45.3125,-36.71875,4.268309,1.675671,2.592638,5.94398,2
34,246,46.09375,-36.71875,2.026468,1.384743,0.845573,4.65038,5
34,247,46.484375,-36.71875,5.517342,0.205561,5.275772,5.778184,3
34,249,47.265625,-36.71875,4.705439,1.991434,1.609088,6.894058,4
34,250,47.65625,-36.71875,2.400477,0.0,2.400477,2.400477,1
34,251,48.046875,-36.71875,4.646873,0.0,4.646873,4.646873,1
34,252,48.4375,-36.71875,5.315367,0.68337,4.357322,5.904406,3
34,253,48.828125,-36.71875,4.670302,0.0,4.670302,4.670302,1
34,255,49.609375,-36.71875,4.020464,0.11057,3.909894,4.131034,2
34,256,50.0,-36.71875,1.450702,1.116496,0.334205,2.567198,2
35,22,-41.40625,-36.328125,-4.98597,0.0,-4.98597,-4.98597,1
35,24,-40.625,-36.328125,-3.824757,0.0,-3.824757,-3.824757,1
35,25,-40.234375,-36.328125,-4.964358,0.0,-4.964358,-4.964358,1
35,228,39.0625,-36.328125,2.714168,0.0,2.714168,2.714168,1
35,231,40.234375,-36.328125,2.955527,0.0,2.955527,2.955527,1
35,237,42.578125,-36.328125,2.942343,0.0,2.942343,2.942343,1
35,241,44.140625,-36.328125,3.192407,0.0,3.192407,3.192407,1
35,242,44.53125,-36.328125,3.419027,1.957377,1.46165,5.376404,2
35,243,44.921875,-36.328125,2.354887,0.11527,2.239617,2.470158,2
35,245,45.703125,-36.328125,3.94036,1.572376,1.72008,5.156867,3
35,246,46.09375,-36.328125,2.59606,0.119826,2.476235,2.715886,2
35,247,46.484375,-36.328125,6.047724,0.0,6.047724,6.047724,1
35,249,47.265625,-36.328125,5.416977,2.046532,1.931639,7.168433,4
35,252,48.4375,-36.328125,3.189431,1.883449,1.002028,6.196119,4
35,253,48.828125,-36.328125,5.815696,0.0,5.815696,5.815696,1
35,255,49.609375,-36.328125,4.580348,0.147039,4.433309,4.727386,2
35,256,50.0,-36.328125,2.65756,1.182932,0.701306,3.867411,4
36,224,37.5,-35.9375,2.941688,0.0,2.941688,2.941688,1
36,227,38.671875,-35.9375,3.122939,0.0,3.122939,3.122939,1
36,228,39.0625,-35.9375,3.065104,0.0,3.065104,3.065104,1
36,242,44.53125,-35.9375,5.639905,0.0,5.639905,5.639905,1
36,246,46.09375,-35.9375,6.326369,0.0,6.326369,6.326369,1
36,249,47.265625,-35.9375,6.137365,1.347746,4.789619,7.485111,2
36,252,48.4375,-35.9375,0.759846,0.0,0.759846,0.759846,1
36,253,48.828125,-35.9375,5.577843,0.564862,5.012981,6.142704,2
36,254,49.21875,-35.9375,5.001044,0.0,5.001044,5.001044,1
36,255,49.609375,-35.9375,10.878217,0.0,10.878217,10.878217,1
36,256,50.0,-35.9375,1.15564,0.118116,1.037523,1.273756,2
37,225,37.890625,-35.546875,2.8954,0.0,2.8954,2.8954,1
37,240,43.75,-35.546875,3.551684,0.0,3.551684,3.551684,1
37,242,44.53125,-35.546875,2.334414,0.510272,1.824142,2.844687,2
37,245,45.703125,-35.546875,2.073694,0.0,2.073694,2.073694,1
37,246,46.09375,-35.546875,4.842676,1.775036,3.06764,6.617712,2
37,252,48.4375,-35.546875,6.506348,0.0,6.506348,6.506348,1
37,253,48.828125,-35.546875,-0.061125,0.0,-0.061125,-0.061125,1
37,254,49.21875,-35.546875,5.423685,0.107272,5.316413,5.530956,2
37,255,49.609375,-35.546875,2.580312,0.941611,1.638701,3.521923,2
37,256,50.0,-35.546875,4.197792,0.0,4.197792,4.197792,1
38,223,37.109375,-35.15625,3.321919,0.0,3.321919,3.321919,1
38,227,38.671875,-35.15625,3.498207,0.0,3.498207,3.498207,1
38,228,39.0625,-35.15625,3.45374,0.0,3.45374,3.45374,1
38,246,46.09375,-35.15625,6.104543,0.0,6.104543,6.104543,1
38,252,48.4375,-35.15625,4.427388,2.151214,1.443984,6.434897,3
38,255,49.609375,-35.15625,4.518263,0.0,4.518263,4.518263,1
38,256,50.0,-35.15625,0.687542,0.115024,0.572518,0.802567,2
39,210,32.03125,-34.765625,3.675301,0.0,3.675301,3.675301,1
39,213,33.203125,-34.765625,2.970957,0.0,2.970957,2.970957,1
39,222,36.71875,-34.765625,2.578737,0.0,2.578737,2.578737,1
39,232,40.625,-34.765625,3.061485,0.0,3.061485,3.061485,1
39,234,41.40625,-34.765625,2.975401,0.0,2.975401,2.975401,1
39,235,41.796875,-34.765625,1.335747,0.0,1.335747,1.335747,1
39,241,44.140625,-34.765625,2.492171,0.0,2.492171,2.492171,1
39,242,44.53125,-34.765625,2.266325,0.0,2.266325,2.266325,1
39,243,44.921875,-34.765625,5.415966,0.797022,4.618944,6.212988,2
39,245,45.703125,-34.765625,2.595201,0.112082,2.48312,2.707283,2
39,246,46.09375,-34.765625,4.744624,1.274099,3.470525,6.018723,2
39,248,46.875,-34.765625,4.18024,0.739951,2.954237,4.930171,4
39,249,47.265625,-34.765625,2.715055,0.0,2.715055,2.715055,1
39,250,47.65625,-34.765625,2.125582,0.07525,2.050332,2.200831,2
39,252,48.4375,-34.765625,6.839265,0.104791,6.734474,6.944056,2
39,255,49.609375,-34.765625,2.056132,0.0,2.056132,2.056132,1
40,203,29.296875,-34.375,2.719545,0.0,2.719545,2.719545,1
40,206,30.46875,-34.375,3.147933,0.0,3.147933,3.147933,1
40,208,31.25,-34.375,1.287282,0.108096,1.179186,1.395379,2
40,210,32.03125,-34.375,2.532256,0.0,2.532256,2.532256,1
40,212,32.8125,-34.375,1.790992,0.0,1.790992,1.790992,1
40,216,34.375,-34.375,3.441159,0.0,3.441159,3.441159,1
40,227,38.671875,-34.375,4.792649,0.0,4.792649,4.792649,1
40,233,41.015625,-34.375,2.833231,0.0,2.833231,2.833231,1
40,236,42.1875,-34.375,4.588385,0.0,4.588385,4.588385,1
